Area, soltal, latitud, dag, solighetsfaktor, f(t, latitud), W(t)
===========================================================
Januari
Area, soltal, latitud, dag, solighetsfaktor, f(t, latitud), W(t)
===========================================================
Oktober
450, 7, 44, 1, 0.7, 0.213, 595.6
450, 7, 44, 2, 0.9, 0.209, 642.1
450, 7, 44, 3, 1.0, 0.205, 419.7
450, 7, 44, 4, 0.7, 0.201, 438.4
450, 7, 44, 5, 0.7, 0.197, 429.4
450, 7, 44, 6, 0.7, 0.193, 383.0
450, 7, 44, 7, 0.6, 0.189, 336.8
450, 7, 44, 8, 0.6, 0.185, 471.7
450, 7, 44, 9, 0.8, 0.182, 467.5
450, 7, 44, 10, 0.8, 0.178, 299.9
450, 7, 44, 11, 0.5, 0.174, 309.3
450, 7, 44, 12, 0.6, 0.171, 474.4
450, 7, 44, 13, 0.9, 0.167, 184.4
450, 7, 44, 14, 0.3, 0.164, 18.2
450, 7, 44, 15, 0.0, 0.161, 158.9
450, 7, 44, 16, 0.3, 0.157, 344.0
450, 7, 44, 17, 0.7, 0.154, 447.7
450, 7, 44, 18, 0.9, 0.151, 269.3
450, 7, 44, 19, 0.6, 0.148, 365.6
450, 7, 44, 20, 0.8, 0.145, 3.9
450, 7, 44, 21, 0.0, 0.142, 322.8
450, 7, 44, 22, 0.7, 0.139, 367.5
450, 7, 44, 23, 0.8, 0.136, 417.2
450, 7, 44, 24, 1.0, 0.133, 49.6
450, 7, 44, 25, 0.1, 0.131, 210.8
450, 7, 44, 26, 0.5, 0.128, 399.9
450, 7, 44, 27, 1.0, 0.125, 133.0
450, 7, 44, 28, 0.3, 0.123, 353.9
450, 7, 44, 29, 0.9, 0.12, 200.0
450, 7, 44, 30, 0.5, 0.118, 111.6
Area, soltal, latitud, dag, solighetsfaktor, f(t, latitud), W(t)
===========================================================
November
450, 7, 44, 1, 0.3, 0.115, 247.3
450, 7, 44, 2, 0.7, 0.113, 162.6
450, 7, 44, 3, 0.5, 0.111, 161.9
450, 7, 44, 4, 0.5, 0.109, 175.6
450, 7, 44, 5, 0.5, 0.107, 59.4
450, 7, 44, 6, 0.2, 0.105, 193.2
450, 7, 44, 7, 0.6, 0.102, 21.0
450, 7, 44, 8, 0.1, 0.101, 176.2
450, 7, 44, 9, 0.6, 0.099, 155.3
450, 7, 44, 10, 0.5, 0.097, 19.2
450, 7, 44, 11, 0.1, 0.095, 48.7
450, 7, 44, 12, 0.2, 0.093, 17.8
450, 7, 44, 13, 0.1, 0.092, 99.8
450, 7, 44, 14, 0.3, 0.09, 104.3
450, 7, 44, 15, 0.4, 0.088, 123.8
450, 7, 44, 16, 0.4, 0.087, 39.4
450, 7, 44, 17, 0.1, 0.085, 236.3
450, 7, 44, 18, 0.9, 0.084, 107.6
450, 7, 44, 19, 0.4, 0.083, 88.5
450, 7, 44, 20, 0.3, 0.081, 118.2
450, 7, 44, 21, 0.5, 0.08, 43.3
450, 7, 44, 22, 0.2, 0.079, 210.3
450, 7, 44, 23, 0.8, 0.078, 219.3
450, 7, 44, 24, 0.9, 0.076, 156.1
450, 7, 44, 25, 0.6, 0.075, 219.5
450, 7, 44, 26, 0.9, 0.074, 134.4
450, 7, 44, 27, 0.6, 0.073, 93.3
450, 7, 44, 28, 0.4, 0.072, 99.8
450, 7, 44, 29, 0.4, 0.071, 209.0
450, 7, 44, 30, 0.9, 0.071, 62.6
Area, soltal, latitud, dag, solighetsfaktor, f(t, latitud), W(t)
===========================================================
December
450, 7, 44, 1, 0.3, 0.07, 124.7
450, 7, 44, 2, 0.6, 0.069, 213.8
450, 7, 44, 3, 1.0, 0.068, 214.3
450, 7, 44, 4, 1.0, 0.068, 206.4
450, 7, 44, 5, 1.0, 0.067, 16.9
450, 7, 44, 6, 0.1, 0.066, 175.5
450, 7, 44, 7, 0.8, 0.066, 79.1
450, 7, 44, 8, 0.4, 0.065, 124.7
450, 7, 44, 9, 0.6, 0.065, 186.1
450, 7, 44, 10, 0.9, 0.064, 163.1
450, 7, 44, 11, 0.8, 0.064, 160.9
450, 7, 44, 12, 0.8, 0.064, 157.0
450, 7, 44, 13, 0.8, 0.063, 18.0
450, 7, 44, 14, 0.1, 0.063, 44.7
450, 7, 44, 15, 0.2, 0.063, 152.2
450, 7, 44, 16, 0.8, 0.063, 18.4
450, 7, 44, 17, 0.1, 0.063, 125.4
450, 7, 44, 18, 0.6, 0.063, 48.2
